NightID,Interval,TimeFraction,TemperatureC,NoiseLevel,CallActivity
Night_109,26,0.3521,12.15,0.152,0
Night_109,27,0.3662,12.05,0.177,0
Night_109,28,0.3803,12.31,0.191,0
Night_109,29,0.3944,12.01,0.256,0
Night_109,30,0.4085,11.56,0.236,0
Night_109,31,0.4225,12.21,0.283,0
Night_109,32,0.4366,11.49,0.348,0
Night_109,33,0.4507,11.67,0.411,0
Night_109,34,0.4648,11.56,0.488,0
Night_109,35,0.4789,11.81,0.44,0
Night_109,36,0.493,11.72,0.489,0
Night_109,37,0.507,11.54,0.55,0
Night_109,38,0.5211,11.35,0.526,0
Night_109,39,0.5352,11.13,0.576,0
Night_109,40,0.5493,11.27,0.547,0
Night_109,41,0.5634,10.83,0.523,0
Night_109,42,0.5775,10.72,0.464,0
Night_109,43,0.5915,11.19,0.414,0
Night_109,44,0.6056,11.18,0.363,0
Night_109,45,0.6197,11.15,0.393,0
Night_109,46,0.6338,11.27,0.406,0
Night_109,47,0.6479,10.42,0.374,1
Night_109,48,0.662,10.9,0.39,0
Night_109,49,0.6761,10.69,0.315,0
Night_109,50,0.6901,10.68,0.286,1
Night_109,51,0.7042,10.79,0.235,0
Night_109,52,0.7183,10.75,0.247,2
Night_109,53,0.7324,10.69,0.328,1
Night_109,54,0.7465,10.35,0.302,0
Night_109,55,0.7606,10.6,0.344,0
Night_109,56,0.7746,10.36,0.347,1
Night_109,57,0.7887,10.19,0.332,1
Night_109,58,0.8028,10.05,0.262,1
Night_109,59,0.8169,10.38,0.269,2
Night_109,60,0.831,10.45,0.259,4
Night_109,61,0.8451,10.47,0.323,1
Night_109,62,0.8592,10.72,0.319,1
Night_109,63,0.8732,10.34,0.294,0
Night_109,64,0.8873,10.53,0.288,2
Night_109,65,0.9014,10.05,0.217,1
Night_109,66,0.9155,10.65,0.272,0
Night_109,67,0.9296,10.25,0.219,1
Night_109,68,0.9437,10.25,0.222,0
Night_109,69,0.9577,10.62,0.317,2
Night_109,70,0.9718,10.18,0.272,0
Night_109,71,0.9859,10.51,0.18,0
Night_109,72,1.0,10.4,0.257,0
Night_110,1,0.0,12.48,0.219,1
Night_110,2,0.0141,12.65,0.202,0
Night_110,3,0.0282,12.96,0.166,0
Night_110,4,0.0423,13.18,0.258,0
Night_110,5,0.0563,12.86,0.272,0
Night_110,6,0.0704,12.57,0.25,0
Night_110,7,0.0845,12.76,0.206,1
Night_110,8,0.0986,12.65,0.305,1
Night_110,9,0.1127,12.27,0.376,0
Night_110,10,0.1268,12.58,0.61,0
Night_110,11,0.1408,12.07,0.755,0
Night_110,12,0.1549,12.43,0.787,0
Night_110,13,0.169,12.1,0.696,0
Night_110,14,0.1831,12.19,0.553,0
Night_110,15,0.1972,11.78,0.331,0
Night_110,16,0.2113,12.16,0.217,0
Night_110,17,0.2254,12.03,0.151,0
Night_110,18,0.2394,11.47,0.153,1
Night_110,19,0.2535,11.55,0.246,0
Night_110,20,0.2676,11.82,0.14,2
Night_110,21,0.2817,11.66,0.136,0
Night_110,22,0.2958,11.8,0.127,0
Night_110,23,0.3099,11.41,0.019,1
Night_110,24,0.3239,11.61,0.063,0
Night_110,25,0.338,11.35,0.106,1
Night_110,26,0.3521,11.17,0.132,1
Night_110,27,0.3662,11.26,0.084,1
Night_110,28,0.3803,11.4,0.151,0
Night_110,29,0.3944,11.38,0.21,0
Night_110,30,0.4085,11.22,0.376,0
Night_110,31,0.4225,11.15,0.402,0
Night_110,32,0.4366,11.22,0.437,1
Night_110,33,0.4507,11.26,0.395,1
Night_110,34,0.4648,10.89,0.416,1
Night_110,35,0.4789,10.82,0.301,0
Night_110,36,0.493,11.21,0.259,0
Night_110,37,0.507,10.89,0.22,0
Night_110,38,0.5211,10.45,0.155,1
Night_110,39,0.5352,10.53,0.189,1
Night_110,40,0.5493,10.55,0.124,0
Night_110,41,0.5634,10.51,0.208,1
Night_110,42,0.5775,10.53,0.275,0
Night_110,43,0.5915,10.21,0.269,0
Night_110,44,0.6056,10.76,0.174,0
Night_110,45,0.6197,10.4,0.232,1
Night_110,46,0.6338,10.49,0.224,1
Night_110,47,0.6479,10.46,0.331,0
Night_110,48,0.662,10.43,0.445,0
Night_110,49,0.6761,10.52,0.456,0
Night_110,50,0.6901,10.09,0.493,0
Night_110,51,0.7042,10.34,0.566,1
Night_110,52,0.7183,10.08,0.539,2
Night_110,53,0.7324,10.18,0.519,0
Night_110,54,0.7465,9.61,0.434,1
Night_110,55,0.7606,9.49,0.373,1
Night_110,56,0.7746,9.82,0.309,0
Night_110,57,0.7887,9.55,0.375,1
Night_110,58,0.8028,9.59,0.349,1
Night_110,59,0.8169,9.7,0.283,1
Night_110,60,0.831,9.34,0.165,0
Night_110,61,0.8451,9.21,0.19,0
Night_110,62,0.8592,9.43,0.079,2
Night_110,63,0.8732,9.43,0.137,0
Night_110,64,0.8873,9.7,0.097,2
Night_110,65,0.9014,9.07,0.154,0
Night_110,66,0.9155,9.24,0.092,1
Night_110,67,0.9296,9.08,0.152,0
Night_110,68,0.9437,9.18,0.145,0
Night_110,69,0.9577,9.15,0.109,1
Night_110,70,0.9718,9.13,0.129,1
Night_110,71,0.9859,9.29,0.102,0
Night_110,72,1.0,8.74,0.14,1
Night_111,1,0.0,13.82,0.18,2
Night_111,2,0.0141,14.51,0.21,1
Night_111,3,0.0282,14.32,0.176,0
Night_111,4,0.0423,14.19,0.22,0
Night_111,5,0.0563,14.04,0.168,1
Night_111,6,0.0704,13.7,0.253,0
Night_111,7,0.0845,13.75,0.304,0
Night_111,8,0.0986,13.81,0.373,0
Night_111,9,0.1127,13.45,0.253,3
Night_111,10,0.1268,14.0,0.196,1
Night_111,11,0.1408,13.8,0.174,1
Night_111,12,0.1549,13.51,0.144,2
Night_111,13,0.169,13.36,0.169,0
Night_111,14,0.1831,12.65,0.152,1
Night_111,15,0.1972,13.16,0.255,2
Night_111,16,0.2113,13.39,0.314,0
Night_111,17,0.2254,13.0,0.454,0
Night_111,18,0.2394,12.73,0.588,0
Night_111,19,0.2535,12.51,0.706,0
Night_111,20,0.2676,12.79,0.778,0
Night_111,21,0.2817,12.57,0.844,0
Night_111,22,0.2958,13.01,0.975,0
Night_111,23,0.3099,12.71,1.0,0
Night_111,24,0.3239,12.68,1.0,0
Night_111,25,0.338,12.36,1.0,0
Night_111,26,0.3521,12.38,1.0,0
Night_111,27,0.3662,12.39,1.0,0
Night_111,28,0.3803,11.99,1.0,0
Night_111,29,0.3944,12.01,0.968,0
Night_111,30,0.4085,11.99,0.849,1
Night_111,31,0.4225,12.28,0.68,0
Night_111,32,0.4366,11.68,0.646,0
Night_111,33,0.4507,11.7,0.506,0
Night_111,34,0.4648,12.07,0.361,1
Night_111,35,0.4789,11.7,0.332,0
Night_111,36,0.493,11.74,0.304,0
Night_111,37,0.507,11.57,0.459,0
Night_111,38,0.5211,11.18,0.322,0
Night_111,39,0.5352,11.42,0.318,0
Night_111,40,0.5493,10.99,0.325,0
Night_111,41,0.5634,10.79,0.277,2
Night_111,42,0.5775,11.53,0.253,1
Night_111,43,0.5915,11.08,0.267,0
Night_111,44,0.6056,10.76,0.303,0
Night_111,45,0.6197,10.87,0.328,0
Night_111,46,0.6338,10.73,0.365,0
Night_111,47,0.6479,10.53,0.404,1
Night_111,48,0.662,10.97,0.309,0
Night_111,49,0.6761,10.37,0.35,0
Night_111,50,0.6901,10.45,0.232,0
Night_111,51,0.7042,10.67,0.19,0
Night_111,52,0.7183,10.38,0.214,0
Night_111,53,0.7324,10.43,0.267,0
Night_111,54,0.7465,10.05,0.416,1
Night_111,55,0.7606,10.19,0.381,0
Night_111,56,0.7746,9.98,0.444,0
Night_111,57,0.7887,9.96,0.463,2
Night_111,58,0.8028,10.25,0.344,0
Night_111,59,0.8169,9.62,0.356,1
Night_111,60,0.831,9.96,0.353,0
Night_111,61,0.8451,9.78,0.342,0
Night_111,62,0.8592,9.69,0.331,0
Night_111,63,0.8732,9.85,0.354,0
Night_111,64,0.8873,9.66,0.409,2
Night_111,65,0.9014,9.62,0.425,0
Night_111,66,0.9155,9.66,0.411,0
Night_111,67,0.9296,9.77,0.373,1
Night_111,68,0.9437,9.29,0.436,0
Night_111,69,0.9577,9.37,0.441,1
Night_111,70,0.9718,9.56,0.36,1
Night_111,71,0.9859,9.58,0.375,0
Night_111,72,1.0,9.6,0.334,0
Night_112,1,0.0,17.11,0.217,0
Night_112,2,0.0141,17.18,0.263,1
Night_112,3,0.0282,17.07,0.244,1
Night_112,4,0.0423,16.87,0.283,0
Night_112,5,0.0563,16.58,0.367,1
Night_112,6,0.0704,16.95,0.367,0
Night_112,7,0.0845,16.94,0.363,0
Night_112,8,0.0986,16.64,0.25,0
Night_112,9,0.1127,16.56,0.25,0
Night_112,10,0.1268,17.08,0.3,0
Night_112,11,0.1408,16.19,0.175,0
Night_112,12,0.1549,16.31,0.278,0
Night_112,13,0.169,16.26,0.353,0
Night_112,14,0.1831,16.14,0.363,0
Night_112,15,0.1972,16.16,0.319,0
Night_112,16,0.2113,15.67,0.273,0
Night_112,17,0.2254,15.96,0.173,0
Night_112,18,0.2394,15.89,0.162,0
Night_112,19,0.2535,15.67,0.123,0
Night_112,20,0.2676,15.87,0.204,0
Night_112,21,0.2817,15.84,0.27,0
Night_112,22,0.2958,15.24,0.286,0
Night_112,23,0.3099,15.81,0.225,0
Night_112,24,0.3239,15.35,0.153,0
Night_112,25,0.338,15.72,0.319,0
Night_112,26,0.3521,15.24,0.395,0
Night_112,27,0.3662,15.32,0.347,0
Night_112,28,0.3803,14.75,0.302,0
Night_112,29,0.3944,15.01,0.225,0
Night_112,30,0.4085,15.43,0.344,1
Night_112,31,0.4225,14.96,0.327,1
Night_112,32,0.4366,14.55,0.254,0
Night_112,33,0.4507,14.67,0.185,0
Night_112,34,0.4648,14.59,0.124,0
Night_112,35,0.4789,14.62,0.215,0
Night_112,36,0.493,14.68,0.275,2
Night_112,37,0.507,14.15,0.203,0
Night_112,38,0.5211,14.13,0.21,2
Night_112,39,0.5352,14.24,0.197,1
Night_112,40,0.5493,14.39,0.164,0
Night_112,41,0.5634,14.38,0.179,0
Night_112,42,0.5775,14.08,0.23,0
Night_112,43,0.5915,14.04,0.22,0
Night_112,44,0.6056,13.71,0.264,0
Night_112,45,0.6197,13.88,0.232,0
Night_112,46,0.6338,13.98,0.307,0
Night_112,47,0.6479,13.37,0.271,0
Night_112,48,0.662,13.71,0.348,0
Night_112,49,0.6761,13.57,0.385,1
Night_112,50,0.6901,13.17,0.464,0
Night_112,51,0.7042,13.59,0.424,1
Night_112,52,0.7183,13.22,0.365,0
Night_112,53,0.7324,12.9,0.313,2
Night_112,54,0.7465,12.81,0.33,0
Night_112,55,0.7606,12.79,0.259,0
Night_112,56,0.7746,13.07,0.287,0
Night_112,57,0.7887,13.02,0.211,2
Night_112,58,0.8028,12.52,0.254,0
Night_112,59,0.8169,12.83,0.366,1
Night_112,60,0.831,12.37,0.399,0
Night_112,61,0.8451,12.33,0.354,0
Night_112,62,0.8592,12.62,0.274,1
Night_112,63,0.8732,12.32,0.218,0
Night_112,64,0.8873,12.51,0.219,0
Night_112,65,0.9014,12.58,0.171,0
Night_112,66,0.9155,12.25,0.16,1
Night_112,67,0.9296,12.67,0.288,1
Night_112,68,0.9437,12.16,0.3,1
Night_112,69,0.9577,12.44,0.27,1
Night_112,70,0.9718,12.6,0.222,0
Night_112,71,0.9859,12.38,0.243,0
Night_112,72,1.0,12.57,0.225,0
Night_113,1,0.0,15.18,0.393,0
Night_113,2,0.0141,15.19,0.392,0
Night_113,3,0.0282,15.05,0.367,0
Night_113,4,0.0423,14.99,0.334,0
Night_113,5,0.0563,14.75,0.407,0
Night_113,6,0.0704,15.17,0.363,0
Night_113,7,0.0845,14.54,0.31,0
Night_113,8,0.0986,14.43,0.324,0
Night_113,9,0.1127,14.78,0.268,1
Night_113,10,0.1268,14.42,0.305,2
Night_113,11,0.1408,14.61,0.335,1
Night_113,12,0.1549,14.64,0.357,2
Night_113,13,0.169,14.29,0.399,1
Night_113,14,0.1831,14.55,0.352,0
Night_113,15,0.1972,14.01,0.276,2
Night_113,16,0.2113,14.19,0.318,1
Night_113,17,0.2254,13.98,0.231,2
Night_113,18,0.2394,13.95,0.359,1
Night_113,19,0.2535,13.77,0.339,1
Night_113,20,0.2676,13.74,0.301,1
Night_113,21,0.2817,13.7,0.28,0
Night_113,22,0.2958,13.28,0.34,1
Night_113,23,0.3099,13.83,0.36,1
Night_113,24,0.3239,13.35,0.426,0
Night_113,25,0.338,13.58,0.464,0
Night_113,26,0.3521,12.85,0.464,0
Night_113,27,0.3662,13.42,0.373,0
Night_113,28,0.3803,13.09,0.524,0
Night_113,29,0.3944,13.05,0.483,0
Night_113,30,0.4085,13.12,0.352,1
Night_113,31,0.4225,12.74,0.342,1
Night_113,32,0.4366,12.99,0.353,0
Night_113,33,0.4507,12.35,0.354,0
Night_113,34,0.4648,12.83,0.321,0
Night_113,35,0.4789,12.27,0.321,1
Night_113,36,0.493,12.4,0.369,0
Night_113,37,0.507,12.17,0.308,0
Night_113,38,0.5211,12.53,0.304,1
Night_113,39,0.5352,12.12,0.309,0
Night_113,40,0.5493,12.26,0.375,1
Night_113,41,0.5634,12.25,0.379,0
Night_113,42,0.5775,12.02,0.377,0
Night_113,43,0.5915,11.98,0.351,0
Night_113,44,0.6056,11.98,0.363,1
Night_113,45,0.6197,11.6,0.337,0
Night_113,46,0.6338,11.35,0.402,0
Night_113,47,0.6479,11.45,0.414,0
Night_113,48,0.662,11.51,0.47,0
Night_113,49,0.6761,11.3,0.503,0
Night_113,50,0.6901,11.13,0.576,0
Night_113,51,0.7042,11.19,0.499,1
Night_113,52,0.7183,11.34,0.532,2
Night_113,53,0.7324,11.43,0.473,1
Night_113,54,0.7465,11.03,0.529,1
Night_113,55,0.7606,11.14,0.556,0
Night_113,56,0.7746,11.05,0.658,2
Night_113,57,0.7887,10.78,0.743,0
Night_113,58,0.8028,10.71,0.953,0
Night_113,59,0.8169,10.71,1.0,0
Night_113,60,0.831,10.88,1.0,0
Night_113,61,0.8451,10.33,1.0,0
Night_113,62,0.8592,10.36,1.0,0
Night_113,63,0.8732,10.24,1.0,1
Night_113,64,0.8873,10.01,0.966,2
Night_113,65,0.9014,10.22,0.802,2
Night_113,66,0.9155,9.92,0.688,0
Night_113,67,0.9296,10.39,0.628,1
Night_113,68,0.9437,10.3,0.587,1
Night_113,69,0.9577,9.94,0.477,0
Night_113,70,0.9718,10.12,0.371,0
Night_113,71,0.9859,9.45,0.464,1
Night_113,72,1.0,9.74,0.448,2
Night_114,1,0.0,13.08,0.219,0
Night_114,2,0.0141,13.25,0.239,0
Night_114,3,0.0282,13.47,0.197,1
Night_114,4,0.0423,13.08,0.183,1
Night_114,5,0.0563,13.18,0.276,0
Night_114,6,0.0704,13.19,0.226,0
Night_114,7,0.0845,13.06,0.218,1
Night_114,8,0.0986,12.92,0.169,1
Night_114,9,0.1127,12.86,0.192,0
Night_114,10,0.1268,12.7,0.132,0
Night_114,11,0.1408,12.65,0.142,1
Night_114,12,0.1549,12.82,0.115,3
Night_114,13,0.169,12.36,0.041,0
Night_114,14,0.1831,12.68,0.07,3
Night_114,15,0.1972,12.35,0.22,1
Night_114,16,0.2113,12.42,0.203,0
Night_114,17,0.2254,12.32,0.162,2
Night_114,18,0.2394,12.47,0.171,2
Night_114,19,0.2535,12.26,0.141,1
Night_114,20,0.2676,12.34,0.114,1
Night_114,21,0.2817,12.03,0.09,1
Night_114,22,0.2958,12.02,0.153,1
Night_114,23,0.3099,11.82,0.076,0
Night_114,24,0.3239,11.81,0.143,1
Night_114,25,0.338,11.58,0.135,0
Night_114,26,0.3521,11.39,0.178,0
Night_114,27,0.3662,11.64,0.143,0
Night_114,28,0.3803,11.09,0.15,0
Night_114,29,0.3944,11.15,0.158,0
Night_114,30,0.4085,11.24,0.202,0
Night_114,31,0.4225,11.53,0.218,0
Night_114,32,0.4366,11.21,0.201,0
Night_114,33,0.4507,11.41,0.247,0
Night_114,34,0.4648,11.33,0.28,0
Night_114,35,0.4789,11.46,0.253,0
Night_114,36,0.493,11.2,0.309,0
Night_114,37,0.507,10.99,0.305,0
Night_114,38,0.5211,11.12,0.463,0
Night_114,39,0.5352,11.11,0.601,1
Night_114,40,0.5493,10.82,0.577,0
Night_114,41,0.5634,10.6,0.64,0
Night_114,42,0.5775,10.65,0.686,0
Night_114,43,0.5915,10.57,0.7,0
Night_114,44,0.6056,10.69,0.724,0
Night_114,45,0.6197,10.28,0.569,1
Night_114,46,0.6338,10.29,0.418,1
Night_114,47,0.6479,10.34,0.375,0
Night_114,48,0.662,9.96,0.314,0
Night_114,49,0.6761,10.33,0.229,2
Night_114,50,0.6901,10.51,0.284,1
Night_114,51,0.7042,9.94,0.216,0
Night_114,52,0.7183,9.41,0.221,0
Night_114,53,0.7324,10.31,0.246,2
Night_114,54,0.7465,10.17,0.221,1
Night_114,55,0.7606,9.82,0.141,0
Night_114,56,0.7746,9.62,0.144,0
Night_114,57,0.7887,9.94,0.113,1
Night_114,58,0.8028,9.76,0.114,1
Night_114,59,0.8169,9.92,0.163,1
Night_114,60,0.831,9.68,0.187,0
Night_114,61,0.8451,9.79,0.051,1
Night_114,62,0.8592,9.48,0.095,2
Night_114,63,0.8732,9.84,0.09,4
Night_114,64,0.8873,9.91,0.034,4
Night_114,65,0.9014,10.1,0.041,2
Night_114,66,0.9155,9.26,0.01,1
Night_114,67,0.9296,9.84,0.011,2
Night_114,68,0.9437,9.63,0.054,0
Night_114,69,0.9577,9.97,0.021,0
Night_114,70,0.9718,10.03,0.131,2
Night_114,71,0.9859,10.03,0.046,2
Night_114,72,1.0,9.98,0.167,1
Night_115,1,0.0,12.45,0.306,1
Night_115,2,0.0141,12.21,0.366,1
Night_115,3,0.0282,12.27,0.357,0
Night_115,4,0.0423,12.35,0.338,0
Night_115,5,0.0563,12.52,0.485,0
Night_115,6,0.0704,12.27,0.428,0
Night_115,7,0.0845,12.19,0.437,0
Night_115,8,0.0986,11.61,0.441,1
Night_115,9,0.1127,11.98,0.432,0
Night_115,10,0.1268,11.69,0.356,0
Night_115,11,0.1408,11.69,0.38,0
Night_115,12,0.1549,11.78,0.373,0
Night_115,13,0.169,11.43,0.318,2
Night_115,14,0.1831,11.82,0.277,0
Night_115,15,0.1972,11.62,0.309,1
Night_115,16,0.2113,11.59,0.398,0
Night_115,17,0.2254,11.34,0.369,1
Night_115,18,0.2394,11.75,0.31,0
Night_115,19,0.2535,11.12,0.35,0
Night_115,20,0.2676,11.12,0.346,0
Night_115,21,0.2817,10.53,0.293,0
Night_115,22,0.2958,10.93,0.285,0
Night_115,23,0.3099,10.82,0.295,0
Night_115,24,0.3239,10.81,0.337,0
Night_115,25,0.338,10.39,0.292,0
Night_115,26,0.3521,10.37,0.28,0
Night_115,27,0.3662,10.31,0.272,1
Night_115,28,0.3803,10.21,0.31,1
Night_115,29,0.3944,10.33,0.272,0
Night_115,30,0.4085,9.9,0.364,0
Night_115,31,0.4225,10.29,0.446,0
Night_115,32,0.4366,9.73,0.436,2
Night_115,33,0.4507,10.21,0.394,0
Night_115,34,0.4648,9.43,0.43,0
Night_115,35,0.4789,9.59,0.311,0
Night_115,36,0.493,9.99,0.321,0
Night_115,37,0.507,9.52,0.38,0
Night_115,38,0.5211,9.59,0.407,0
Night_115,39,0.5352,9.21,0.462,0
Night_115,40,0.5493,9.44,0.482,0
Night_115,41,0.5634,9.04,0.402,0
Night_115,42,0.5775,9.2,0.373,1
Night_115,43,0.5915,9.23,0.368,1
Night_115,44,0.6056,9.12,0.494,0
Night_115,45,0.6197,9.04,0.569,1
Night_115,46,0.6338,8.61,0.501,0
Night_115,47,0.6479,8.71,0.45,0
Night_115,48,0.662,8.92,0.505,0
Night_115,49,0.6761,8.51,0.514,0
Night_115,50,0.6901,8.59,0.452,0
Night_115,51,0.7042,8.47,0.335,1
Night_115,52,0.7183,8.47,0.35,1
Night_115,53,0.7324,7.88,0.365,1
Night_115,54,0.7465,8.5,0.346,1
Night_115,55,0.7606,7.97,0.418,3
Night_115,56,0.7746,8.01,0.415,0
Night_115,57,0.7887,7.95,0.48,1
Night_115,58,0.8028,7.68,0.414,0
Night_115,59,0.8169,7.57,0.49,0
Night_115,60,0.831,7.73,0.485,1
Night_115,61,0.8451,7.69,0.382,0
Night_115,62,0.8592,7.2,0.34,0
Night_115,63,0.8732,7.66,0.306,0
Night_115,64,0.8873,7.48,0.349,0
Night_115,65,0.9014,8.17,0.271,0
Night_115,66,0.9155,7.64,0.267,0
Night_115,67,0.9296,7.99,0.318,1
Night_115,68,0.9437,7.81,0.259,0
Night_115,69,0.9577,8.1,0.311,0
Night_115,70,0.9718,8.05,0.251,0
Night_115,71,0.9859,7.9,0.283,0
Night_115,72,1.0,7.87,0.328,0
Night_116,1,0.0,13.57,0.275,2
Night_116,2,0.0141,13.69,0.276,0
Night_116,3,0.0282,13.32,0.311,2
Night_116,4,0.0423,13.21,0.352,0
Night_116,5,0.0563,13.62,0.402,1
Night_116,6,0.0704,12.98,0.388,2
Night_116,7,0.0845,13.25,0.41,1
Night_116,8,0.0986,13.0,0.434,0
Night_116,9,0.1127,13.42,0.41,0
Night_116,10,0.1268,13.39,0.328,0
Night_116,11,0.1408,13.12,0.311,3
Night_116,12,0.1549,13.24,0.29,3
Night_116,13,0.169,12.67,0.363,0
Night_116,14,0.1831,13.39,0.329,1
Night_116,15,0.1972,13.18,0.298,1
Night_116,16,0.2113,12.67,0.257,1
Night_116,17,0.2254,12.66,0.254,1
Night_116,18,0.2394,12.7,0.264,1
Night_116,19,0.2535,12.76,0.262,0
Night_116,20,0.2676,12.87,0.218,0
Night_116,21,0.2817,12.06,0.149,1
Night_116,22,0.2958,12.07,0.103,4
Night_116,23,0.3099,12.74,0.0,1
Night_116,24,0.3239,12.15,0.065,1
Night_116,25,0.338,12.15,0.225,0
Night_116,26,0.3521,12.32,0.204,0
Night_116,27,0.3662,12.25,0.232,0
Night_116,28,0.3803,12.33,0.18,0
Night_116,29,0.3944,11.68,0.222,0
Night_116,30,0.4085,11.57,0.088,0
Night_116,31,0.4225,11.74,0.107,0
Night_116,32,0.4366,11.78,0.224,0
Night_116,33,0.4507,11.75,0.259,0
Night_116,34,0.4648,11.7,0.331,0
Night_116,35,0.4789,11.77,0.336,3
Night_116,36,0.493,11.4,0.402,0
Night_116,37,0.507,11.56,0.427,0
Night_116,38,0.5211,11.63,0.39,0
Night_116,39,0.5352,11.29,0.369,0
Night_116,40,0.5493,11.29,0.387,1
Night_116,41,0.5634,11.14,0.335,2
Night_116,42,0.5775,11.24,0.249,0
Night_116,43,0.5915,11.14,0.208,1
Night_116,44,0.6056,10.95,0.222,0
Night_116,45,0.6197,10.95,0.178,0
Night_116,46,0.6338,10.95,0.253,2
Night_116,47,0.6479,10.9,0.244,2
Night_116,48,0.662,10.76,0.178,0
Night_116,49,0.6761,10.81,0.109,2
Night_116,50,0.6901,10.67,0.091,2
Night_116,51,0.7042,10.56,0.04,3
Night_116,52,0.7183,10.54,0.007,0
Night_116,53,0.7324,10.82,0.043,1
Night_116,54,0.7465,10.54,0.076,1
Night_116,55,0.7606,10.5,0.105,0
Night_116,56,0.7746,10.17,0.098,1
Night_116,57,0.7887,10.06,0.184,0
Night_116,58,0.8028,10.18,0.168,2
Night_116,59,0.8169,10.28,0.184,1
Night_116,60,0.831,9.76,0.122,2
Night_116,61,0.8451,10.19,0.124,0
Night_116,62,0.8592,9.86,0.216,1
Night_116,63,0.8732,9.6,0.113,3
Night_116,64,0.8873,10.06,0.237,2
Night_116,65,0.9014,9.52,0.298,1
Night_116,66,0.9155,9.56,0.271,0
Night_116,67,0.9296,9.74,0.144,4
Night_116,68,0.9437,9.43,0.196,3
Night_116,69,0.9577,9.47,0.196,0
Night_116,70,0.9718,9.04,0.291,0
Night_116,71,0.9859,9.53,0.178,1
Night_116,72,1.0,9.67,0.283,1
Night_117,1,0.0,13.99,0.094,0
Night_117,2,0.0141,13.75,0.121,0
Night_117,3,0.0282,13.11,0.039,0
Night_117,4,0.0423,13.95,0.039,0
Night_117,5,0.0563,13.36,0.079,1
Night_117,6,0.0704,13.82,0.098,0
Night_117,7,0.0845,13.47,0.191,1
Night_117,8,0.0986,13.34,0.145,2
Night_117,9,0.1127,13.18,0.111,1
Night_117,10,0.1268,12.79,0.118,0
Night_117,11,0.1408,13.15,0.03,1
Night_117,12,0.1549,13.01,0.058,2
Night_117,13,0.169,12.79,0.051,0
Night_117,14,0.1831,12.97,0.0,0
Night_117,15,0.1972,12.95,0.115,0
Night_117,16,0.2113,12.62,0.033,0
Night_117,17,0.2254,12.99,0.051,1
Night_117,18,0.2394,12.61,0.076,0
Night_117,19,0.2535,12.37,0.184,0
Night_117,20,0.2676,12.56,0.244,0
Night_117,21,0.2817,12.17,0.19,0
Night_117,22,0.2958,12.13,0.161,0
Night_117,23,0.3099,11.87,0.334,0
Night_117,24,0.3239,11.65,0.16,0
Night_117,25,0.338,11.98,0.088,0
Night_117,26,0.3521,11.95,0.024,0
Night_117,27,0.3662,11.66,0.048,0
Night_117,28,0.3803,11.66,0.17,0
Night_117,29,0.3944,11.65,0.22,1
Night_117,30,0.4085,11.49,0.19,1
Night_117,31,0.4225,11.4,0.169,1
Night_117,32,0.4366,11.56,0.134,0
Night_117,33,0.4507,11.59,0.112,0
Night_117,34,0.4648,11.16,0.011,1
Night_117,35,0.4789,10.85,0.0,1
Night_117,36,0.493,10.92,0.042,0
Night_117,37,0.507,11.06,0.053,1
Night_117,38,0.5211,11.01,0.021,0
Night_117,39,0.5352,10.89,0.042,0
Night_117,40,0.5493,10.97,0.147,0
Night_117,41,0.5634,10.86,0.191,0
Night_117,42,0.5775,10.49,0.296,0
Night_117,43,0.5915,10.15,0.227,0
Night_117,44,0.6056,10.32,0.25,0
Night_117,45,0.6197,10.25,0.219,0
Night_117,46,0.6338,10.18,0.171,0
Night_117,47,0.6479,10.47,0.164,0
Night_117,48,0.662,10.25,0.058,0
Night_117,49,0.6761,10.02,0.095,0
Night_117,50,0.6901,9.66,0.0,0
Night_117,51,0.7042,9.73,0.0,0
Night_117,52,0.7183,9.97,0.047,0
Night_117,53,0.7324,9.52,0.065,0
Night_117,54,0.7465,9.59,0.015,0
Night_117,55,0.7606,9.34,0.085,1
Night_117,56,0.7746,9.67,0.042,1
Night_117,57,0.7887,9.23,0.0,0
Night_117,58,0.8028,9.19,0.04,0
Night_117,59,0.8169,9.35,0.05,1
Night_117,60,0.831,9.59,0.127,2
Night_117,61,0.8451,9.21,0.16,0
Night_117,62,0.8592,9.24,0.114,0
Night_117,63,0.8732,9.35,0.179,0
Night_117,64,0.8873,9.51,0.255,1
Night_117,65,0.9014,9.47,0.296,1
Night_117,66,0.9155,9.56,0.333,1
Night_117,67,0.9296,9.8,0.389,0
Night_117,68,0.9437,9.21,0.419,0
Night_117,69,0.9577,9.33,0.288,0
Night_117,70,0.9718,9.25,0.169,0
Night_117,71,0.9859,9.04,0.087,2
Night_117,72,1.0,9.15,0.047,2
Night_118,1,0.0,13.24,0.171,1
Night_118,2,0.0141,12.86,0.108,0
Night_118,3,0.0282,13.11,0.095,1
Night_118,4,0.0423,12.68,0.187,1
Night_118,5,0.0563,12.69,0.187,1
Night_118,6,0.0704,13.11,0.221,1
Night_118,7,0.0845,12.86,0.209,1
Night_118,8,0.0986,12.84,0.231,0
Night_118,9,0.1127,12.73,0.211,0
Night_118,10,0.1268,12.37,0.198,0
Night_118,11,0.1408,12.88,0.2,1
Night_118,12,0.1549,12.4,0.153,1
Night_118,13,0.169,11.89,0.038,2
Night_118,14,0.1831,12.23,0.0,1
